dataset,table,column,type,description
dt_dv360_1072057,Creative_1072057,trackerUrls,STRING,
dt_dv360_1072057,Creative_1072057,jsTrackerUrl,STRING,
dt_dv360_1072057,Creative_1072057,cmTrackingAd,RECORD,
dt_dv360_1072057,Creative_1072057,obaIcon,RECORD,
dt_dv360_1072057,Creative_1072057,thirdPartyTag,STRING,
dt_dv360_1072057,Creative_1072057,requireMraid,BOOLEAN,
dt_dv360_1072057,Creative_1072057,requireHtml5,BOOLEAN,
dt_dv360_1072057,Creative_1072057,requirePingForAttribution,BOOLEAN,
dt_dv360_1072057,Creative_1072057,expandingDirection,STRING,
dt_dv360_1072057,Creative_1072057,expandOnHover,BOOLEAN,
dt_dv360_1072057,Creative_1072057,vastTagUrl,STRING,
dt_dv360_1072057,Creative_1072057,vpaid,BOOLEAN,
dt_dv360_1072057,Creative_1072057,html5Video,BOOLEAN,
dt_dv360_1072057,Creative_1072057,lineItemIds,INTEGER,
dt_dv360_1072057,Creative_1072057,supportsMp3Audio,BOOLEAN,
dt_dv360_1072057,Creative_1072057,supportsOggAudio,BOOLEAN,
dt_dv360_1072057,Impression_1072057,Event_Type,STRING,
dt_dv360_1072057,Impression_1072057,Event_Sub_Type,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Auction_ID,STRING,
dt_dv360_1072057,Impression_1072057,Event_Time,INTEGER,
dt_dv360_1072057,Impression_1072057,DV360_Request_Time,INTEGER,
dt_dv360_1072057,Impression_1072057,DV360_Advertiser_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Insertion_Order_ID,INTEGER,
dt_dv360_1072057,Impression_1072057,DV360_Line_Item_ID,INTEGER,
dt_dv360_1072057,Impression_1072057,DV360_Creative_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Bid_Price_USD,INTEGER,
dt_dv360_1072057,Impression_1072057,DV360_Bid_Price_Partner_Currency,INTEGER,
dt_dv360_1072057,Impression_1072057,DV360_Bid_Price_Advertiser_Currency,INTEGER,
dt_dv360_1072057,Impression_1072057,DV360_URL,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Site_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Language,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Adx_Page_Categories,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Matching_Targeted_Keywords,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Exchange_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Attributed_Inventory_Source_External_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Attributed_Inventory_Source_Is_Public,BOOLEAN,
dt_dv360_1072057,Impression_1072057,DV360_Ad_Position,INTEGER,
dt_dv360_1072057,Impression_1072057,DV360_Country_Code,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Designated_Market_Area_DMA_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_ZIP_Postal_Code,STRING,
dt_dv360_1072057,Impression_1072057,DV360_State_Region_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_City_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Operating_System_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Browser_Platform_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Browser_Timezone_Offset_Minutes,INTEGER,
dt_dv360_1072057,Impression_1072057,DV360_Net_Speed,INTEGER,
dt_dv360_1072057,Impression_1072057,User_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Matching_Targeted_Segments,STRING,
dt_dv360_1072057,Impression_1072057,DV360_ISP_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Device_Type,INTEGER,
dt_dv360_1072057,Impression_1072057,DV360_Mobile_Make_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Mobile_Model_ID,STRING,
dt_dv360_1072057,Impression_1072057,DV360_View_State,STRING,
dt_dv360_1072057,Impression_1072057,DV360_Media_Cost_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Cost_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Cost_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Revenue_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Revenue_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Revenue_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Total_Media_Cost_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Total_Media_Cost_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Total_Media_Cost_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_1_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_1_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_1_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_2_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_2_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_2_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_3_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_3_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_3_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_4_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_4_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_4_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_5_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_5_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_CPM_Fee_5_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_1_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_1_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_1_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_2_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_2_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_2_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_3_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_3_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_3_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_4_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_4_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_4_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_5_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_5_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Media_Fee_5_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Data_Fees_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Data_Fees_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Data_Fees_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Billable_Cost_USD,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Billable_Cost_Partner_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,DV360_Billable_Cost_Advertiser_Currency,FLOAT,
dt_dv360_1072057,Impression_1072057,Active_View_Eligible_Impressions,INTEGER,
dt_dv360_1072057,Impression_1072057,Active_View_Measurable_Impressions,INTEGER,
dt_dv360_1072057,Impression_1072057,Active_View_Viewable_Impressions,INTEGER,
dt_dv360_1072057,Impression_1072057,_LATEST_DATE,DATE,
dt_dv360_1072057,Impression_1072057,_DATA_DATE,DATE,
dt_dv360_1072057,InsertionOrderTargeting_1072057,advertiserId,INTEGER,
dt_dv360_1072057,InsertionOrderTargeting_1072057,insertionOrderId,INTEGER,
dt_dv360_1072057,InsertionOrderTargeting_1072057,updateTime,TIMESTAMP,
dt_dv360_1072057,InsertionOrderTargeting_1072057,fetchTime,TIMESTAMP,
dt_dv360_1072057,InsertionOrderTargeting_1072057,name,STRING,
dt_dv360_1072057,InsertionOrderTargeting_1072057,assignedTargetingOptionId,STRING,
dt_dv360_1072057,InsertionOrderTargeting_1072057,targetingType,STRING,
dt_dv360_1072057,InsertionOrderTargeting_1072057,inheritance,STRING,
dt_dv360_1072057,InsertionOrderTargeting_1072057,channelDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,appCategoryDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,appDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,urlDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,dayAndTimeDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,ageRangeDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,regionalLocationListDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,proximityLocationListDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,genderDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,videoPlayerSizeDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,userRewardedContentDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,parentalStatusDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,contentInstreamPositionDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,contentOutstreamPositionDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,deviceTypeDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,audienceGroupDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,browserDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,householdIncomeDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,onScreenPositionDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,carrierAndIspDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,keywordDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,negativeKeywordListDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,operatingSystemDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,deviceMakeModelDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,environmentDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,inventorySourceDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,categoryDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,viewabilityDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,authorizedSellerStatusDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,languageDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,geoRegionDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,inventorySourceGroupDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,digitalContentLabelExclusionDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,sensitiveCategoryExclusionDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,exchangeDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,subExchangeDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,thirdPartyVerifierDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,poiDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,businessChainDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,contentDurationDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,contentStreamTypeDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,nativeContentPositionDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,omidDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,audioContentTypeDetails,RECORD,
dt_dv360_1072057,InsertionOrderTargeting_1072057,contentGenreDetails,RECORD,
dt_dv360_1072057,InsertionOrder_1072057,name,STRING,
dt_dv360_1072057,InsertionOrder_1072057,advertiserId,INTEGER,
dt_dv360_1072057,InsertionOrder_1072057,campaignId,INTEGER,
dt_dv360_1072057,InsertionOrder_1072057,insertionOrderId,INTEGER,
dt_dv360_1072057,InsertionOrder_1072057,displayName,STRING,
dt_dv360_1072057,InsertionOrder_1072057,insertionOrderType,STRING,
dt_dv360_1072057,InsertionOrder_1072057,entityStatus,STRING,
dt_dv360_1072057,InsertionOrder_1072057,updateTime,TIMESTAMP,
dt_dv360_1072057,InsertionOrder_1072057,fetchTime,TIMESTAMP,
dt_dv360_1072057,InsertionOrder_1072057,partnerCosts,RECORD,
dt_dv360_1072057,InsertionOrder_1072057,pacing,RECORD,
dt_dv360_1072057,InsertionOrder_1072057,frequencyCap,RECORD,
dt_dv360_1072057,InsertionOrder_1072057,integrationDetails,RECORD,
dt_dv360_1072057,InsertionOrder_1072057,bidStrategy,RECORD,
dt_dv360_1072057,InsertionOrder_1072057,kpi,RECORD,
dt_dv360_1072057,InsertionOrder_1072057,budget,RECORD,
dt_dv360_1072057,InsertionOrder_1072057,reservationType,STRING,
dt_dv360_1072057,LineItemTargeting_1072057,advertiserId,INTEGER,
dt_dv360_1072057,LineItemTargeting_1072057,lineItemId,INTEGER,
dt_dv360_1072057,LineItemTargeting_1072057,updateTime,TIMESTAMP,
dt_dv360_1072057,LineItemTargeting_1072057,fetchTime,TIMESTAMP,
dt_dv360_1072057,LineItemTargeting_1072057,name,STRING,
dt_dv360_1072057,LineItemTargeting_1072057,assignedTargetingOptionId,STRING,
dt_dv360_1072057,LineItemTargeting_1072057,targetingType,STRING,
dt_dv360_1072057,LineItemTargeting_1072057,inheritance,STRING,
dt_dv360_1072057,LineItemTargeting_1072057,channelDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,appCategoryDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,appDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,urlDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,dayAndTimeDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,ageRangeDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,regionalLocationListDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,proximityLocationListDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,genderDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,videoPlayerSizeDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,userRewardedContentDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,parentalStatusDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,contentInstreamPositionDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,contentOutstreamPositionDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,deviceTypeDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,audienceGroupDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,browserDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,householdIncomeDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,onScreenPositionDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,carrierAndIspDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,keywordDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,negativeKeywordListDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,operatingSystemDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,deviceMakeModelDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,environmentDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,inventorySourceDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,categoryDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,viewabilityDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,authorizedSellerStatusDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,languageDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,geoRegionDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,inventorySourceGroupDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,digitalContentLabelExclusionDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,sensitiveCategoryExclusionDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,exchangeDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,subExchangeDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,thirdPartyVerifierDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,poiDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,businessChainDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,contentDurationDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,contentStreamTypeDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,nativeContentPositionDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,omidDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,audioContentTypeDetails,RECORD,
dt_dv360_1072057,LineItemTargeting_1072057,contentGenreDetails,RECORD,
dt_dv360_1072057,LineItem_1072057,name,STRING,
dt_dv360_1072057,LineItem_1072057,advertiserId,INTEGER,
dt_dv360_1072057,LineItem_1072057,campaignId,INTEGER,
dt_dv360_1072057,LineItem_1072057,insertionOrderId,INTEGER,
dt_dv360_1072057,LineItem_1072057,lineItemId,INTEGER,
dt_dv360_1072057,LineItem_1072057,displayName,STRING,
dt_dv360_1072057,LineItem_1072057,lineItemType,STRING,
dt_dv360_1072057,LineItem_1072057,entityStatus,STRING,
dt_dv360_1072057,LineItem_1072057,updateTime,TIMESTAMP,
dt_dv360_1072057,LineItem_1072057,fetchTime,TIMESTAMP,
dt_dv360_1072057,LineItem_1072057,partnerCosts,RECORD,
dt_dv360_1072057,LineItem_1072057,flight,RECORD,
dt_dv360_1072057,LineItem_1072057,budget,RECORD,
dt_dv360_1072057,LineItem_1072057,pacing,RECORD,
dt_dv360_1072057,LineItem_1072057,frequencyCap,RECORD,
dt_dv360_1072057,LineItem_1072057,partnerRevenueModel,RECORD,
dt_dv360_1072057,LineItem_1072057,conversionCounting,RECORD,
dt_dv360_1072057,LineItem_1072057,creativeIds,INTEGER,
dt_dv360_1072057,LineItem_1072057,bidStrategy,RECORD,
dt_dv360_1072057,LineItem_1072057,integrationDetails,RECORD,
dt_dv360_1072057,LineItem_1072057,targetingExpansion,RECORD,
dt_dv360_1072057,LineItem_1072057,warningMessages,STRING,
dt_dv360_1072057,LineItem_1072057,mobileApp,RECORD,
dt_dv360_1072057,LineItem_1072057,reservationType,STRING,
dt_dv360_1072057,LineItem_1072057,excludeNewExchanges,BOOLEAN,
dt_dv360_1072057,LineItem_1072057,youtubeAndPartnersSettings,RECORD,
dt_dv360_1072057,Partner_1072057,name,STRING,
dt_dv360_1072057,Partner_1072057,partnerId,INTEGER,
dt_dv360_1072057,Partner_1072057,updateTime,TIMESTAMP,
dt_dv360_1072057,Partner_1072057,displayName,STRING,
dt_dv360_1072057,Partner_1072057,entityStatus,STRING,
dt_dv360_1072057,Partner_1072057,generalConfig,RECORD,
dt_dv360_1072057,Partner_1072057,adServerConfig,RECORD,
dt_dv360_1072057,Partner_1072057,dataAccessConfig,RECORD,
dt_dv360_1072057,Partner_1072057,exchangeConfig,RECORD,
dt_dv360_1072057,Partner_1072057,billingConfig,RECORD,
dt_dv360_1072057,Partner_1072057,_LATEST_DATE,DATE,
dt_dv360_1072057,Partner_1072057,_DATA_DATE,DATE,
dt_dv360_1072057,p_Activity_1072057,Event_Type,STRING,"Contains details related to the event - these are ""VIEW"" and ""CLICK"" for view and click events, but may be ""CONVERSION"" or blank for conversion events"
dt_dv360_1072057,p_Activity_1072057,Event_Sub_Type,STRING,"Contains further details related to the event - these are ""VIEW"" and ""CLICK"" for view and click events, but may be ""POSTVIEW"", ""POSTCLICK"" or blank for conversion events"
dt_dv360_1072057,p_Activity_1072057,DV360_Auction_ID,STRING,"A string used to join events among view/click/conversion types, for example""ABCDEFGH_abcdefgh-0123456789"". Do not assume any ordering, structure or meaning to the auction_id value"
dt_dv360_1072057,p_Activity_1072057,Event_Time,INTEGER,Time in microseconds since 1970-01-01 00:00:00 UTC
dt_dv360_1072057,p_Activity_1072057,DV360_Request_Time,INTEGER,"A Unix timestamp in microseconds (1/1,000,000 second) for when we received the ad request, for example1330403779608570represents Tuesday February 28th 2012 04:36:19.608570. Although this value is consistent across the view, click and conversion even it is not guaranteed to be unique - please use auction_id to join events"
dt_dv360_1072057,p_Activity_1072057,DV360_Advertiser_ID,STRING,"The Display & Video 360 numerical ID for the advertiser related to the event, for example164332"
dt_dv360_1072057,p_Activity_1072057,DV360_Insertion_Order_ID,INTEGER,"The Display & Video 360 numerical ID for the insertion order related to the event, for example1079941"
dt_dv360_1072057,p_Activity_1072057,DV360_Line_Item_ID,INTEGER,"The Display & Video 360 numerical ID for the line item related to the event, for example1155785"
dt_dv360_1072057,p_Activity_1072057,DV360_Creative_ID,STRING,"The Display & Video 360 numerical ID for the creative related to the event, for example 367487"
dt_dv360_1072057,p_Activity_1072057,Activity_ID,STRING,"The ID of the floodlight tag related to the conversion event, for example 802886"
dt_dv360_1072057,p_Activity_1072057,DV360_Bid_Price_USD,INTEGER,"Bid price is the value that the line item assigns to the impression, prior to first-price auction adjustments. For a fixed-CPM line item, this is the line item's fixed CPM at the time of the bid. Although the bid is sent to exchanges as a CPM value, bid price is represented as a cost per impression value for consistency with other metrics. The bid price is in USD nanos. You can divide by 1,000,000,000 to see bid price in USD."
dt_dv360_1072057,p_Activity_1072057,DV360_Bid_Price_Partner_Currency,INTEGER,"Bid price is the value that the line item assigns to the impression, prior to first-price auction adjustments. For a fixed-CPM line item, this is the line item's fixed CPM at the time of the bid. Although the bid is sent to exchanges as a CPM value, bid price is represented as a cost per impression value for consistency with other metrics. The bid price is in partner currency nanos. You can divide by 1,000,000,000 to see bid price in actual partner currency."
dt_dv360_1072057,p_Activity_1072057,DV360_Bid_Price_Advertiser_Currency,INTEGER,"Bid price is the value that the line item assigns to the impression, prior to first-price auction adjustments. For a fixed-CPM line item, this is the line item's fixed CPM at the time of the bid. Although the bid is sent to exchanges as a CPM value, bid price is represented as a cost per impression value for consistency with other metrics. The bid price is in advertiser currency nanos. You can divide by 1,000,000,000 to see bid price in actual advertiser currency."
